Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-11 16:03:34.774917,25.0,46.0,124,46,0
2025-07-11 16:03:36.174853,25.0,46.0,46,46,0
2025-07-11 16:03:37.580211,25.0,47.0,46,46,0
2025-07-11 16:03:38.994806,25.0,47.0,127,78,0
2025-07-11 16:03:40.453479,nan,nan,138,137,0
2025-07-11 16:03:41.850505,25.0,46.0,47,47,1
2025-07-11 16:03:43.249897,nan,nan,142,47,1
2025-07-11 16:03:44.655618,nan,nan,147,85,0
2025-07-11 16:03:46.094847,25.0,47.0,46,46,0
2025-07-11 16:03:47.491294,25.0,47.0,46,46,0
2025-07-11 16:03:48.887514,25.0,47.0,147,46,0
2025-07-11 16:03:50.292496,nan,nan,148,91,0
2025-07-11 16:03:51.738681,25.0,48.0,44,44,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-11 16:07:00.151229,25.0,47.0,210,210,0
2025-07-11 16:07:00.671164,25.0,47.0,166,54,0
2025-07-11 16:07:01.194791,nan,nan,54,54,0
2025-07-11 16:07:01.706718,nan,nan,54,54,0
2025-07-11 16:07:02.220122,25.0,47.0,53,53,0
2025-07-11 16:07:02.730703,nan,nan,171,54,0
2025-07-11 16:07:03.258441,25.0,47.0,54,0,0
2025-07-11 16:07:03.763780,25.0,47.0,54,54,0
2025-07-11 16:07:04.274320,nan,nan,174,54,0
2025-07-11 16:07:04.787321,nan,nan,54,54,0
2025-07-11 16:07:05.299015,25.0,47.0,173,68,0
2025-07-11 16:07:05.807059,25.0,47.0,68,68,0
2025-07-11 16:07:06.319836,nan,nan,174,61,0
2025-07-11 16:07:06.822539,nan,nan,61,61,0
2025-07-11 16:07:07.331763,25.0,47.0,174,53,0
2025-07-11 16:07:07.837662,25.0,47.0,53,53,0
2025-07-11 16:07:08.350613,nan,nan,176,56,0
2025-07-11 16:07:08.856575,nan,nan,56,56,0
2025-07-11 16:07:09.372925,25.0,47.0,173,56,0
2025-07-11 16:07:09.880439,25.0,47.0,56,56,0
2025-07-11 16:07:10.408929,nan,nan,55,55,0
2025-07-11 16:07:10.990297,25.0,46.0,179,53,0
2025-07-11 16:07:11.503375,25.0,46.0,53,53,0
2025-07-11 16:07:12.014561,nan,nan,183,57,0
2025-07-11 16:07:12.528024,nan,nan,57,57,0
2025-07-11 16:07:13.038387,25.0,47.0,190,53,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-11 16:07:28.712564,nan,nan,222,55,0
2025-07-11 16:07:29.227968,nan,nan,55,55,0
2025-07-11 16:07:29.732291,25.0,46.0,224,54,0
2025-07-11 16:07:30.242408,25.0,46.0,54,65535,0
2025-07-11 16:07:30.752413,nan,nan,219,56,0
2025-07-11 16:07:31.256064,nan,nan,56,56,0
2025-07-11 16:07:31.764613,25.0,47.0,54,54,0
2025-07-11 16:07:32.271543,nan,nan,224,54,0
2025-07-11 16:07:32.785543,nan,nan,54,54,0
2025-07-11 16:07:33.293299,25.0,47.0,226,54,0
2025-07-11 16:07:33.796590,25.0,47.0,54,54,0
2025-07-11 16:07:34.311115,nan,nan,228,54,0
2025-07-11 16:07:34.815070,nan,nan,54,54,0
2025-07-11 16:07:35.318438,25.0,47.0,227,53,0
2025-07-11 16:07:35.821280,25.0,47.0,53,53,0
2025-07-11 16:07:36.327556,nan,nan,227,53,0
2025-07-11 16:07:36.832770,nan,nan,53,53,0
2025-07-11 16:07:37.341242,25.0,47.0,254,254,0
2025-07-11 16:07:37.844381,nan,nan,232,56,0
2025-07-11 16:07:38.370134,25.0,46.0,56,56,0
2025-07-11 16:07:38.878638,25.0,46.0,56,56,0
2025-07-11 16:07:39.383745,nan,nan,56,56,0
2025-07-11 16:07:39.893848,25.0,47.0,235,55,0
2025-07-11 16:07:40.401688,25.0,47.0,55,55,0
2025-07-11 16:07:40.906597,nan,nan,234,53,0
2025-07-11 16:07:41.414652,nan,nan,53,53,0
2025-07-11 16:07:41.924146,25.0,47.0,75,75,0
2025-07-11 16:07:42.427145,nan,nan,238,55,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-11 16:09:31.424058,-1,-1,-1,-1,-1
2025-07-11 16:09:31.950626,-1,-1,-1,-1,-1
2025-07-11 16:09:32.482394,-1,-1,-1,-1,-1
2025-07-11 16:09:33.014433,-1,-1,-1,-1,-1
2025-07-11 16:09:33.556945,-1,-1,-1,-1,-1
2025-07-11 16:09:34.087091,-1,-1,-1,-1,-1
2025-07-11 16:09:34.623062,-1,-1,-1,-1,-1
2025-07-11 16:09:35.157460,-1,-1,-1,-1,-1
2025-07-11 16:09:35.687936,-1,-1,-1,-1,-1
2025-07-11 16:09:36.226502,-1,-1,-1,-1,-1
2025-07-11 16:09:36.754147,-1,-1,-1,-1,-1
2025-07-11 16:09:37.280035,-1,-1,-1,-1,-1
2025-07-11 16:09:37.814262,-1,-1,-1,-1,-1
2025-07-11 16:09:38.351419,-1,-1,-1,-1,-1
2025-07-11 16:09:38.883985,-1,-1,-1,-1,-1
2025-07-11 16:09:39.423984,-1,-1,-1,-1,-1
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-11 16:11:22.779305,-1,-1,-1,-1,-1
2025-07-11 16:11:23.680802,-1,-1,-1,-1,-1
2025-07-11 16:11:24.292771,-1,-1,-1,-1,-1
2025-07-11 16:11:24.991462,-1,-1,-1,-1,-1
2025-07-11 16:11:25.580442,-1,-1,-1,-1,-1
2025-07-11 16:11:26.186165,-1,-1,-1,-1,-1
2025-07-11 16:11:27.904938,-1,-1,-1,-1,-1
2025-07-11 16:11:28.476360,-1,-1,-1,-1,-1
2025-07-11 16:11:29.094365,-1,-1,-1,-1,-1
2025-07-11 16:11:29.676261,-1,-1,-1,-1,-1
2025-07-11 16:11:30.273086,-1,-1,-1,-1,-1
2025-07-11 16:11:30.848529,-1,-1,-1,-1,-1
2025-07-11 16:11:31.458365,-1,-1,-1,-1,-1
2025-07-11 16:11:32.051951,-1,-1,-1,-1,-1
2025-07-11 16:11:32.605081,-1,-1,-1,-1,-1
2025-07-11 16:11:33.168973,-1,-1,-1,-1,-1
2025-07-11 16:11:33.704658,-1,-1,-1,-1,-1
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-11 16:13:43.901046,24.0,48.0,104,68,0
2025-07-11 16:13:45.947427,nan,nan,67,67,0
2025-07-11 16:13:47.381351,nan,nan,107,66,0
2025-07-11 16:14:03.693081,24.0,48.0,105,65,0
2025-07-11 16:14:13.274056,24.0,48.0,101,101,0
2025-07-11 16:14:14.712866,24.0,48.0,70,70,0
2025-07-11 16:14:16.164452,24.0,48.0,115,71,0
2025-07-11 16:14:17.617837,nan,nan,65,65,0
2025-07-11 16:14:19.018999,24.0,48.0,82,82,0
2025-07-11 16:14:20.432889,24.0,48.0,118,66,0
2025-07-11 16:14:21.827217,nan,nan,117,67,0
2025-07-11 16:14:23.234503,24.0,48.0,100,100,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-11 16:16:19.154410,nan,nan,77,77,0
2025-07-11 16:16:20.568514,nan,nan,216,70,0
2025-07-11 16:16:21.983159,25.0,47.0,212,69,0
2025-07-11 16:16:23.400373,25.0,47.0,68,68,0
2025-07-11 16:16:24.848265,nan,nan,217,69,0
2025-07-11 16:16:26.243945,nan,nan,202,70,0
2025-07-11 16:16:27.643573,25.0,47.0,70,70,1
2025-07-11 16:16:29.057396,25.0,47.0,71,71,1
2025-07-11 16:16:30.507088,25.0,47.0,214,72,0
2025-07-11 16:16:31.904846,nan,nan,212,72,0
2025-07-11 16:16:33.304460,25.0,48.0,71,71,0
2025-07-11 16:16:34.710283,25.0,47.0,78,78,0
2025-07-11 16:16:36.158591,25.0,48.0,205,71,0
2025-07-11 16:16:37.554593,nan,nan,204,69,0
2025-07-11 16:16:38.971430,25.0,48.0,71,71,0
2025-07-11 16:16:40.367208,25.0,47.0,75,75,0
2025-07-11 16:16:41.762904,25.0,47.0,197,71,0
2025-07-11 16:16:43.157941,nan,nan,256,72,0
2025-07-11 16:16:44.559422,25.0,47.0,71,71,0
2025-07-11 16:16:45.955943,25.0,47.0,71,71,0
2025-07-11 16:16:47.357870,25.0,47.0,764,72,1
2025-07-11 16:16:48.753154,nan,nan,207,71,0
2025-07-11 16:16:50.163042,25.0,47.0,70,70,0
2025-07-11 16:16:51.604576,25.0,47.0,716,716,1
2025-07-11 16:16:53.000867,25.0,47.0,142,693,0
2025-07-11 16:16:54.398079,nan,nan,142,765,0
2025-07-11 16:16:55.823817,25.0,47.0,72,72,0
2025-07-11 16:16:57.245193,25.0,47.0,71,71,0
2025-07-11 16:16:58.641459,nan,nan,163,70,0
2025-07-11 16:17:00.038091,25.0,48.0,156,177,0
2025-07-11 16:17:01.436493,25.0,48.0,73,73,1
2025-07-11 16:17:02.838748,25.0,48.0,70,70,1
2025-07-11 16:17:04.239231,25.0,48.0,763,72,0
2025-07-11 16:17:05.634919,nan,nan,760,71,0
2025-07-11 16:17:07.053135,25.0,48.0,71,71,0
2025-07-11 16:17:08.448835,25.0,48.0,71,71,0
2025-07-11 16:17:09.844439,25.0,48.0,765,70,1
2025-07-11 16:17:11.251187,nan,nan,763,86,0
2025-07-11 16:17:12.692909,25.0,48.0,71,71,0
2025-07-11 16:17:14.088968,25.0,48.0,73,73,0
2025-07-11 16:17:15.485189,25.0,48.0,763,74,0
2025-07-11 16:17:16.890434,nan,nan,763,219,0
2025-07-11 16:17:18.356877,25.0,48.0,70,70,0
2025-07-11 16:17:19.752549,nan,nan,763,73,0
2025-07-11 16:17:21.147571,nan,nan,764,73,1
2025-07-11 16:17:22.552037,25.0,49.0,764,132,0
2025-07-11 16:17:23.998544,25.0,49.0,72,72,1
2025-07-11 16:17:25.397970,nan,nan,766,99,1
2025-07-11 16:17:26.794819,nan,nan,764,73,0
2025-07-11 16:17:28.225532,25.0,48.0,765,765,1
2025-07-11 16:17:29.652834,25.0,48.0,72,72,0
2025-07-11 16:17:31.049170,nan,nan,765,74,1
2025-07-11 16:17:32.443952,nan,nan,763,74,1
2025-07-11 16:17:33.858136,25.0,48.0,143,65535,0
2025-07-11 16:17:35.281913,25.0,47.0,74,74,1
2025-07-11 16:17:36.682733,nan,nan,764,74,0
2025-07-11 16:17:38.080267,25.0,48.0,225,72,0
2025-07-11 16:17:39.488822,25.0,48.0,122,122,0
2025-07-11 16:17:40.947785,25.0,47.0,75,75,0
2025-07-11 16:17:42.342944,nan,nan,219,73,0
2025-07-11 16:17:43.738921,25.0,48.0,217,72,0
2025-07-11 16:17:45.150246,25.0,47.0,115,115,0
2025-07-11 16:17:46.570905,25.0,47.0,74,74,0
2025-07-11 16:17:47.966578,nan,nan,217,74,0
2025-07-11 16:17:49.361345,25.0,47.0,212,76,0
2025-07-11 16:17:50.772075,nan,nan,85,85,0
2025-07-11 16:17:52.222605,25.0,47.0,75,75,0
2025-07-11 16:17:53.618661,nan,nan,72,74,0
2025-07-11 16:17:55.012852,25.0,47.0,68,76,0
2025-07-11 16:17:56.419669,25.0,47.0,120,120,0
2025-07-11 16:17:57.860777,25.0,47.0,75,75,0
2025-07-11 16:17:59.260711,nan,nan,68,73,0
2025-07-11 16:18:00.656773,25.0,47.0,50,76,0
2025-07-11 16:18:02.071699,25.0,47.0,103,103,0
2025-07-11 16:18:03.511746,25.0,47.0,75,75,0
2025-07-11 16:18:04.906567,nan,nan,26,75,0
2025-07-11 16:18:06.302140,25.0,47.0,26,73,0
2025-07-11 16:18:07.713283,25.0,47.0,123,123,0
2025-07-11 16:18:09.145124,25.0,47.0,76,76,0
2025-07-11 16:18:10.544785,nan,nan,26,73,0
2025-07-11 16:18:11.941964,25.0,47.0,28,75,0
2025-07-11 16:18:13.352394,25.0,47.0,94,94,0
2025-07-11 16:18:14.784926,25.0,47.0,178,178,0
2025-07-11 16:18:16.184728,nan,nan,25,76,0
2025-07-11 16:18:17.581588,25.0,47.0,23,75,0
2025-07-11 16:18:18.990820,25.0,47.0,84,84,0
2025-07-11 16:18:20.432879,25.0,47.0,75,75,0
2025-07-11 16:18:21.828159,nan,nan,54,73,0
2025-07-11 16:18:23.228244,25.0,47.0,52,317,0
2025-07-11 16:18:24.639660,25.0,47.0,75,75,0
2025-07-11 16:18:26.089133,25.0,48.0,75,75,0
2025-07-11 16:18:27.484873,nan,nan,42,74,0
2025-07-11 16:18:28.880045,25.0,48.0,40,76,0
2025-07-11 16:18:30.287564,25.0,48.0,73,73,0
2025-07-11 16:18:31.734708,25.0,48.0,466,466,0
2025-07-11 16:18:33.129903,nan,nan,37,839,0
2025-07-11 16:18:34.532739,25.0,49.0,23,72,0
2025-07-11 16:18:35.943735,25.0,48.0,840,840,0
2025-07-11 16:18:37.371597,25.0,49.0,75,75,0
2025-07-11 16:18:38.767211,nan,nan,23,73,0
2025-07-11 16:18:40.164712,25.0,49.0,26,76,0
2025-07-11 16:18:41.573259,25.0,49.0,840,840,0
2025-07-11 16:18:43.016880,25.0,49.0,75,75,0
2025-07-11 16:18:44.949902,nan,nan,13,74,0
2025-07-11 16:18:46.705456,nan,nan,15,77,0
2025-07-11 16:18:48.246429,25.0,49.0,76,76,0
2025-07-11 16:18:49.645053,nan,nan,13,75,0
2025-07-11 16:18:51.042760,25.0,48.0,584,107,0
2025-07-11 16:18:52.452709,25.0,48.0,125,125,0
2025-07-11 16:18:53.908235,25.0,48.0,75,75,0
2025-07-11 16:18:55.305097,nan,nan,255,75,0
2025-07-11 16:18:56.700890,25.0,48.0,252,74,0
2025-07-11 16:18:58.110572,25.0,48.0,112,112,0
2025-07-11 16:18:59.529537,25.0,48.0,76,76,0
2025-07-11 16:19:00.924281,nan,nan,248,75,0
2025-07-11 16:19:02.320945,25.0,48.0,250,76,0
2025-07-11 16:19:03.732782,nan,nan,113,113,0
2025-07-11 16:19:05.179126,25.0,47.0,75,75,0
2025-07-11 16:19:06.575894,nan,nan,267,74,0
2025-07-11 16:19:07.972297,25.0,47.0,270,75,0
2025-07-11 16:19:09.380231,25.0,47.0,112,112,0
2025-07-11 16:19:10.830586,25.0,47.0,75,75,0
2025-07-11 16:19:12.226117,nan,nan,278,73,0
2025-07-11 16:19:13.620597,25.0,47.0,281,75,0
2025-07-11 16:19:15.031371,25.0,47.0,100,100,0
2025-07-11 16:19:16.471018,25.0,47.0,75,75,0
2025-07-11 16:19:17.868905,nan,nan,291,74,0
2025-07-11 16:19:19.268848,25.0,47.0,284,77,0
2025-07-11 16:19:20.677173,25.0,46.0,92,92,0
2025-07-11 16:19:22.109434,25.0,46.0,76,76,0
2025-07-11 16:19:23.505902,nan,nan,32,77,0
2025-07-11 16:19:24.902252,25.0,47.0,16,76,0
2025-07-11 16:19:26.313796,25.0,47.0,85,85,0
2025-07-11 16:19:27.744429,25.0,47.0,75,75,0
2025-07-11 16:19:29.144893,nan,nan,16,87,0
2025-07-11 16:19:30.539812,25.0,47.0,15,74,0
2025-07-11 16:19:31.946337,25.0,47.0,90,90,0
2025-07-11 16:19:33.393908,25.0,47.0,76,76,0
2025-07-11 16:19:34.789325,nan,nan,14,77,0
2025-07-11 16:19:36.184977,25.0,46.0,15,78,0
2025-07-11 16:19:37.591005,25.0,46.0,78,78,0
2025-07-11 16:19:39.035665,25.0,46.0,76,76,0
2025-07-11 16:19:40.430813,nan,nan,11,75,0
2025-07-11 16:19:41.828985,25.0,46.0,13,77,0
2025-07-11 16:19:43.237177,25.0,46.0,141,141,0
2025-07-11 16:19:44.688811,25.0,46.0,76,76,0
2025-07-11 16:19:46.085217,nan,nan,12,74,0
2025-07-11 16:19:47.480687,25.0,46.0,10,74,0
2025-07-11 16:19:48.890565,25.0,46.0,126,126,0
2025-07-11 16:19:50.323077,25.0,46.0,77,77,0
2025-07-11 16:19:51.719090,nan,nan,13,77,0
2025-07-11 16:19:53.117646,25.0,46.0,276,78,0
2025-07-11 16:19:54.524607,25.0,46.0,92,92,0
2025-07-11 16:19:55.954396,25.0,46.0,77,77,0
2025-07-11 16:19:57.350612,nan,nan,279,78,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-11 16:20:02.760164,nan,nan,278,76,0
2025-07-11 16:20:04.175970,nan,nan,263,78,0
2025-07-11 16:20:05.592196,nan,nan,101,101,0
2025-07-11 16:20:07.035473,25.0,46.0,78,78,0
2025-07-11 16:20:08.432815,nan,nan,45,77,0
2025-07-11 16:20:09.833226,25.0,46.0,44,74,0
2025-07-11 16:20:11.246584,25.0,46.0,78,78,0
2025-07-11 16:20:12.696131,25.0,46.0,78,78,0
2025-07-11 16:20:14.092383,nan,nan,36,79,0
2025-07-11 16:20:15.488786,25.0,46.0,32,76,0
2025-07-11 16:20:16.897326,25.0,46.0,76,76,0
2025-07-11 16:20:18.331933,25.0,46.0,77,77,0
2025-07-11 16:20:19.727701,nan,nan,34,77,0
2025-07-11 16:20:21.122552,25.0,46.0,31,78,0
2025-07-11 16:20:22.529080,25.0,46.0,79,79,0
2025-07-11 16:20:23.965352,25.0,46.0,78,78,0
2025-07-11 16:20:25.360381,nan,nan,32,143,0
2025-07-11 16:20:26.761310,25.0,46.0,32,78,0
2025-07-11 16:20:28.168309,25.0,46.0,105,105,0
2025-07-11 16:20:29.598926,25.0,46.0,77,77,0
2025-07-11 16:20:30.996409,nan,nan,34,78,0
2025-07-11 16:20:32.391169,25.0,46.0,33,78,0
2025-07-11 16:20:33.796865,25.0,46.0,103,103,0
2025-07-11 16:20:35.241933,25.0,46.0,78,78,0
2025-07-11 16:20:36.637591,nan,nan,33,91,0
2025-07-11 16:20:38.034106,25.0,46.0,33,78,0
2025-07-11 16:20:39.439833,25.0,46.0,115,115,0
2025-07-11 16:20:40.881539,25.0,46.0,79,79,0
2025-07-11 16:20:42.278959,nan,nan,38,77,0
2025-07-11 16:20:43.676522,25.0,46.0,42,77,0
2025-07-11 16:20:45.083255,25.0,46.0,79,79,0
2025-07-11 16:20:46.529506,25.0,46.0,845,845,0
2025-07-11 16:20:47.926550,nan,nan,42,78,0
2025-07-11 16:20:49.322833,25.0,47.0,49,76,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-11 16:23:11.203782,nan,nan,763,116,0
2025-07-11 16:23:12.701300,25.0,47.0,82,82,0
2025-07-11 16:23:14.095732,nan,nan,765,83,0
2025-07-11 16:23:15.490574,nan,nan,765,85,0
2025-07-11 16:23:16.908875,25.0,47.0,82,82,0
2025-07-11 16:23:18.330667,25.0,47.0,83,83,0
2025-07-11 16:23:19.747804,25.0,47.0,763,86,0
2025-07-11 16:23:21.141778,nan,nan,80,84,0
2025-07-11 16:23:22.565084,25.0,47.0,85,85,0
2025-07-11 16:23:23.970460,25.0,46.0,127,127,0
2025-07-11 16:23:25.425064,25.0,47.0,29,84,0
2025-07-11 16:23:30.955133,25.0,47.0,85,85,0
2025-07-11 16:23:32.351605,nan,nan,31,551,0
2025-07-11 16:23:34.559092,25.0,46.0,84,84,0
2025-07-11 16:23:35.989533,25.0,47.0,83,83,0
2025-07-11 16:23:37.384209,nan,nan,25,86,0
2025-07-11 16:23:38.778543,25.0,48.0,43,85,0
2025-07-11 16:23:40.186193,nan,nan,131,131,0
2025-07-11 16:23:41.633029,25.0,48.0,86,86,1
2025-07-11 16:23:43.031409,nan,nan,111,86,0
2025-07-11 16:23:44.425888,25.0,48.0,124,83,1
2025-07-11 16:23:45.831805,25.0,48.0,95,95,1
2025-07-11 16:23:47.282725,25.0,48.0,87,87,0
2025-07-11 16:23:48.677715,nan,nan,47,85,0
2025-07-11 16:23:50.072345,25.0,48.0,53,85,0
2025-07-11 16:23:51.478071,25.0,48.0,50,110,0
2025-07-11 16:23:53.445238,25.0,48.0,83,83,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-11 16:30:19.275575,nan,nan,374,65535,0
2025-07-11 16:30:20.851125,25.0,47.0,96,96,0
2025-07-11 16:30:22.248665,25.0,47.0,765,99,0
2025-07-11 16:30:23.642341,nan,nan,764,98,0
2025-07-11 16:30:25.041783,25.0,47.0,100,100,0
2025-07-11 16:30:26.434390,25.0,47.0,100,100,0
2025-07-11 16:30:27.830103,25.0,47.0,764,103,0
2025-07-11 16:30:29.227867,nan,nan,511,255,0
2025-07-11 16:30:30.646831,25.0,47.0,99,99,0
2025-07-11 16:30:32.040827,25.0,47.0,104,104,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-11 16:31:58.984643,nan,nan,765,106,0
2025-07-11 16:32:00.406578,25.0,47.0,764,104,0
2025-07-11 16:32:01.837665,25.0,47.0,106,106,0
2025-07-11 16:32:03.236321,25.0,46.0,106,106,0
2025-07-11 16:32:04.631926,nan,nan,766,106,0
2025-07-11 16:32:06.045707,25.0,46.0,764,150,0
2025-07-11 16:32:07.485260,25.0,46.0,106,106,0
2025-07-11 16:32:08.880459,25.0,46.0,106,106,0
2025-07-11 16:32:10.279059,25.0,46.0,765,106,0
2025-07-11 16:32:11.688436,nan,nan,763,116,0
2025-07-11 16:32:13.141566,25.0,46.0,141,141,0
2025-07-11 16:32:14.537138,nan,nan,162,106,0
2025-07-11 16:32:15.933728,nan,nan,119,104,0
2025-07-11 16:32:17.341703,25.0,47.0,60,163,0
2025-07-11 16:32:18.792026,25.0,46.0,106,106,0
2025-07-11 16:32:20.192150,25.0,46.0,63,106,0
2025-07-11 16:32:21.606610,nan,nan,56,105,0
2025-07-11 16:32:23.036608,nan,nan,0,56,0
2025-07-11 16:32:24.459304,25.0,46.0,106,106,0
2025-07-11 16:32:25.856106,nan,nan,51,105,0
2025-07-11 16:32:27.255382,nan,nan,51,106,0
2025-07-11 16:32:28.670326,25.0,46.0,65535,142,0
2025-07-11 16:32:30.116243,25.0,46.0,105,105,0
2025-07-11 16:32:31.536094,25.0,46.0,576,107,0
2025-07-11 16:32:32.932252,nan,nan,451,105,1
2025-07-11 16:32:34.340536,25.0,46.0,132,132,0
2025-07-11 16:32:35.789936,25.0,46.0,105,105,0
2025-07-11 16:32:37.186834,25.0,46.0,42,106,0
2025-07-11 16:32:38.588116,nan,nan,40,107,1
2025-07-11 16:32:39.996745,25.0,46.0,130,130,0
2025-07-11 16:32:41.460403,25.0,46.0,105,105,1
2025-07-11 16:32:42.856583,nan,nan,39,106,1
2025-07-11 16:32:44.258722,25.0,47.0,35,107,1
2025-07-11 16:32:45.662057,25.0,46.0,106,106,1
2025-07-11 16:32:47.059199,25.0,46.0,106,106,0
2025-07-11 16:32:48.454114,25.0,47.0,34,107,1
2025-07-11 16:32:49.856051,nan,nan,36,107,1
2025-07-11 16:32:51.274756,25.0,46.0,106,106,0
2025-07-11 16:32:52.671571,25.0,46.0,107,107,1
2025-07-11 16:32:54.067691,25.0,47.0,766,106,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-11 16:50:30.030389,25.0,47.0,144,144,0
2025-07-11 16:50:31.652517,nan,nan,763,146,0
2025-07-11 16:50:33.101982,25.0,48.0,766,145,0
2025-07-11 16:50:34.601792,25.0,47.0,144,144,0
2025-07-11 16:50:35.998130,nan,nan,766,144,0
2025-07-11 16:50:38.648485,25.0,48.0,146,146,0
2025-07-11 16:50:40.154828,nan,nan,765,143,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-11 16:51:26.460570,25.0,47.0,148,148,0
2025-07-11 16:51:27.888866,nan,nan,146,146,0
2025-07-11 16:51:29.305496,nan,nan,765,146,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-11 16:53:25.312927,nan,nan,767,153,0
2025-07-11 16:53:26.747409,26.0,46.0,194,194,0
2025-07-11 16:53:28.194764,26.0,46.0,151,151,0
2025-07-11 16:53:29.593240,nan,nan,758,157,0
2025-07-11 16:53:31.099045,26.0,46.0,152,65535,0
2025-07-11 16:53:32.521977,26.0,46.0,153,153,0
2025-07-11 16:53:33.936052,nan,nan,762,155,0
2025-07-11 16:53:35.353865,26.0,46.0,765,151,0
2025-07-11 16:53:36.766877,26.0,46.0,765,151,0
2025-07-11 16:53:38.442036,26.0,46.0,152,152,0
2025-07-11 16:53:39.841086,26.0,46.0,179,179,0
2025-07-11 16:53:41.275680,26.0,46.0,762,153,0
2025-07-11 16:53:42.715745,nan,nan,511,255,0
2025-07-11 16:53:44.142679,26.0,46.0,152,152,0
2025-07-11 16:53:45.538608,26.0,46.0,152,152,1
2025-07-11 16:53:46.932860,26.0,46.0,765,153,0
2025-07-11 16:53:48.327901,nan,nan,764,152,0
2025-07-11 16:53:49.764585,26.0,46.0,152,152,0
2025-07-11 16:53:51.161460,nan,nan,152,152,0
2025-07-11 16:53:52.558149,nan,nan,133,151,1
2025-07-11 16:53:53.969721,26.0,46.0,115,152,0
2025-07-11 16:53:55.377786,26.0,46.0,153,153,1
2025-07-11 16:53:56.786673,nan,nan,107,151,1
2025-07-11 16:53:58.191864,nan,nan,103,173,0
2025-07-11 16:53:59.632993,26.0,46.0,152,152,1
2025-07-11 16:54:01.030564,26.0,46.0,150,150,0
2025-07-11 16:54:02.426376,26.0,46.0,455,152,0
2025-07-11 16:54:03.838317,nan,nan,485,153,0
2025-07-11 16:54:05.362568,26.0,46.0,184,184,1
2025-07-11 16:54:06.884810,26.0,46.0,493,196,1
2025-07-11 16:54:08.355385,26.0,47.0,412,217,0
2025-07-11 16:54:09.833131,nan,nan,168,168,1
2025-07-11 16:54:11.254310,25.0,45.0,628,628,1
2025-07-11 16:54:12.651062,26.0,46.0,442,150,0
2025-07-11 16:54:14.062186,nan,nan,47,197,1
2025-07-11 16:54:15.526572,26.0,46.0,153,153,1
2025-07-11 16:54:16.925851,26.0,46.0,152,152,0
2025-07-11 16:54:18.322868,nan,nan,16,153,0
2025-07-11 16:54:19.733323,26.0,46.0,14,155,0
2025-07-11 16:54:21.164980,26.0,46.0,153,153,0
2025-07-11 16:54:22.562365,26.0,46.0,152,152,0
2025-07-11 16:54:23.962860,nan,nan,11,153,0
2025-07-11 16:54:25.373938,26.0,46.0,12,179,0
2025-07-11 16:54:26.830807,26.0,46.0,11,153,0
2025-07-11 16:54:28.233731,26.0,46.0,152,152,0
2025-07-11 16:54:29.631082,26.0,46.0,150,150,0
2025-07-11 16:54:31.037826,26.0,46.0,10,172,0
2025-07-11 16:54:32.505829,nan,nan,65535,189,0
2025-07-11 16:54:33.907382,26.0,46.0,153,153,0
2025-07-11 16:54:35.304627,26.0,46.0,3,152,0
2025-07-11 16:54:36.717174,nan,nan,6,180,0
2025-07-11 16:54:38.211306,26.0,46.0,177,177,0
2025-07-11 16:54:39.607435,26.0,46.0,153,153,0
2025-07-11 16:54:41.007183,26.0,46.0,456,153,0
2025-07-11 16:54:42.404710,nan,nan,361,152,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-11 16:55:05.573118,26.0,46.0,685,155,0
2025-07-11 16:55:06.988734,26.0,46.0,613,154,0
2025-07-11 16:55:08.397852,nan,nan,584,175,0
2025-07-11 16:55:09.839216,26.0,46.0,153,153,0
2025-07-11 16:55:11.246727,nan,nan,9,153,0
2025-07-11 16:55:12.647175,nan,nan,8,154,0
2025-07-11 16:55:14.063433,26.0,46.0,156,65535,0
2025-07-11 16:55:15.482810,26.0,46.0,154,154,0
2025-07-11 16:55:16.880431,nan,nan,1,153,0
2025-07-11 16:55:18.285535,nan,nan,1,153,0
2025-07-11 16:55:19.699376,26.0,46.0,152,152,0
